customer_id,score,segmentation,gender,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class,state,property_valuation
288,Bronze,Slipping,Male,Nuclear Power Engineer,Manufacturing,High Net Worth,No,9,30-39,VIC,7
289,Diamond,Loyal,Female,Clinical Specialist,Health,High Net Worth,No,10,50-59,NSW,9
290,Silver,Promising,Female,Senior Sales Associate,IT,Mass Customer,No,14,50-59,NSW,9
291,Bronze,Slipping,Female,Assistant Media Planner,Entertainment,Mass Customer,No,4,50-59,VIC,5
292,Diamond,Loyal,Female,VP Product Management,Entertainment,Affluent Customer,Yes,9,60-69,QLD,8
293,Silver,Promising,Male,Administrative Assistant III,Manufacturing,Mass Customer,Yes,20,30-39,NSW,2
294,Silver,Whales,Male,Recruiting Manager,Manufacturing,High Net Worth,No,5,60-69,VIC,7
295,Diamond,Loyal,Female,Database Administrator II,Manufacturing,Mass Customer,Yes,18,50-59,QLD,6
296,Silver,Rookies,Male,Database Administrator II,Health,High Net Worth,Yes,17,50-59,NSW,8
297,Silver,Rookies,Female,Electrical Engineer,Manufacturing,High Net Worth,No,16,60-69,VIC,7
298,Diamond,Best,Male,Engineer I,Manufacturing,High Net Worth,No,9,60-69,VIC,8
299,Silver,Whales,Female,Budget/Accounting Analyst I,Financial Services,Mass Customer,Yes,7,60-69,NSW,9
300,Bronze,Attention,Male,Clinical Specialist,Health,Mass Customer,No,9,60-69,VIC,9
301,Bronze,Dormant,Female,Developer IV,Manufacturing,High Net Worth,No,19,40-49,NSW,7
302,Bronze,Dormant,Female,Developer IV,Health,Mass Customer,No,13,40-49,QLD,7
303,Bronze,Attention,Female,Assistant Professor,Argiculture,Mass Customer,Yes,14,50-59,NSW,9
304,Silver,Attention,Male,VP Marketing,Manufacturing,Mass Customer,Yes,15,50-59,NSW,11
305,Silver,Loyal,Female,Financial Analyst,Financial Services,Mass Customer,No,11,50-59,NSW,4
306,Bronze,Dormant,Male,Registered Nurse,Health,High Net Worth,No,18,50-59,VIC,3
307,Diamond,Loyal,Male,Clinical Specialist,Health,Affluent Customer,Yes,12,40-49,VIC,9
308,Diamond,Whales,Male,Database Administrator I,IT,High Net Worth,No,4,40-49,VIC,5
309,Silver,Rookies,Female,Clinical Specialist,Health,Mass Customer,Yes,21,40-49,VIC,7
310,Diamond,Best,Female,Account Coordinator,Financial Services,Mass Customer,Yes,18,30-39,NSW,9
311,Silver,Whales,Female,Internal Auditor,Health,High Net Worth,No,12,60-69,NSW,10
312,Diamond,Whales,Male,Desktop Support Technician,Financial Services,Affluent Customer,Yes,6,60-69,NSW,10
313,Silver,Promising,Male,Operator,Manufacturing,Mass Customer,Yes,13,30-39,VIC,8
314,Diamond,Loyal,Female,Marketing Assistant,Retail,High Net Worth,Yes,5,60-69,VIC,3
315,Silver,Loyal,Female,Chief Design Engineer,Manufacturing,Affluent Customer,No,12,60-69,VIC,10
316,Bronze,Rookies,Female,Environmental Specialist,Manufacturing,Mass Customer,Yes,10,40-49,VIC,7
317,Silver,Potential,Female,Automation Specialist II,Entertainment,Mass Customer,Yes,14,50-59,NSW,10
318,Diamond,Best,Female,Programmer III,Retail,Affluent Customer,Yes,18,50-59,NSW,2
319,Silver,Whales,Female,Programmer III,Retail,Mass Customer,Yes,14,50-59,NSW,8
320,Diamond,Best,Male,Registered Nurse,Health,Mass Customer,No,4,20-29,QLD,2
321,Silver,Promising,Female,Marketing Manager,Health,Mass Customer,No,18,50-59,QLD,5
322,Diamond,Best,Female,Research Associate,Financial Services,Mass Customer,Yes,11,40-49,QLD,6
323,Bronze,Potential,Female,Senior Developer,Health,Mass Customer,Yes,7,50-59,QLD,9
324,Silver,Promising,Male,Computer Systems Analyst I,IT,Mass Customer,Yes,15,30-39,NSW,9
325,Silver,Whales,Female,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,17,50-59,QLD,8
326,Bronze,Dormant,Female,Help Desk Operator,Financial Services,Mass Customer,No,6,40-49,NSW,10
327,Silver,Promising,Female,Design Engineer,Health,Mass Customer,No,12,50-59,QLD,8
328,Diamond,Loyal,Female,Senior Developer,Manufacturing,Mass Customer,No,12,30-39,VIC,8
329,Silver,Potential,Male,Account Representative IV,Entertainment,High Net Worth,Yes,12,30-39,VIC,4
330,Silver,Whales,Male,Recruiting Manager,Manufacturing,High Net Worth,Yes,7,60-69,NSW,9
331,Silver,Whales,Male,Desktop Support Technician,Health,Mass Customer,Yes,3,20-29,NSW,8
332,Bronze,Dormant,Female,Registered Nurse,Health,High Net Worth,No,14,40-49,QLD,8
333,Diamond,Loyal,Female,Sales Associate,Financial Services,Affluent Customer,Yes,8,50-59,QLD,5
334,Bronze,Potential,Female,Financial Advisor,Financial Services,Affluent Customer,Yes,3,20-29,VIC,2
335,Bronze,Rookies,Female,Senior Editor,Financial Services,Affluent Customer,No,8,40-49,VIC,6
336,Bronze,Attention,Female,Senior Editor,Manufacturing,High Net Worth,No,3,40-49,VIC,8
337,Silver,Potential,Female,Statistician IV,Argiculture,High Net Worth,Yes,12,40-49,VIC,10
338,Diamond,Loyal,Female,Statistician IV,Health,Mass Customer,No,19,60-69,VIC,12
339,Silver,Whales,Female,Human Resources Manager,Health,Mass Customer,No,12,40-49,NSW,8
340,Silver,Loyal,Male,Human Resources Manager,Argiculture,Mass Customer,Yes,17,50-59,NSW,10
341,Bronze,Dormant,Male,GIS Technical Architect,Financial Services,Mass Customer,No,5,40-49,NSW,8
342,Bronze,Dormant,Male,Programmer IV,Health,High Net Worth,No,2,30-39,NSW,10
343,Silver,Whales,Female,Recruiter,Property,Affluent Customer,No,13,60-69,NSW,11
344,Diamond,Best,Female,Recruiter,Property,High Net Worth,Yes,4,50-59,NSW,9
345,Diamond,Best,Female,Senior Sales Associate,Health,High Net Worth,Yes,17,30-39,NSW,9
346,Diamond,Best,Male,Financial Analyst,Financial Services,Mass Customer,No,3,40-49,NSW,10
347,Diamond,Loyal,Male,Marketing Manager,Financial Services,Mass Customer,No,9,50-59,NSW,9
348,Bronze,Slipping,Male,Assistant Professor,Retail,Mass Customer,Yes,9,40-49,NSW,10
349,Bronze,Slipping,Female,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4,40-49,VIC,11
350,Silver,Promising,Female,Clinical Specialist,Health,Mass Customer,Yes,9,40-49,VIC,9
351,Bronze,Rookies,Male,Pharmacist,Health,Mass Customer,Yes,2,20-29,VIC,10
352,Diamond,Whales,Male,Sales Representative,Retail,Mass Customer,No,4,40-49,QLD,6
353,Diamond,Best,Female,Information Systems Manager,Retail,Mass Customer,No,3,40-49,VIC,9
354,Silver,Potential,Female,Legal Assistant,Property,Mass Customer,No,9,40-49,NSW,5
355,Silver,Potential,Female,Database Administrator II,Retail,Mass Customer,Yes,3,40-49,NSW,8
356,Silver,Potential,Female,Librarian,Entertainment,High Net Worth,No,5,40-49,QLD,3
357,Diamond,Best,Female,Director of Sales,Entertainment,Affluent Customer,No,18,50-59,VIC,9
358,Bronze,Dormant,Female,Accounting Assistant IV,Entertainment,Mass Customer,No,18,30-39,NSW,9
359,Diamond,Loyal,Female,Legal Assistant,Manufacturing,Affluent Customer,Yes,6,60-69,NSW,4
360,Diamond,Whales,Female,Staff Scientist,Property,Mass Customer,Yes,19,60-69,NSW,7
361,Silver,Attention,Female,Software Engineer IV,Health,Mass Customer,Yes,2,20-29,NSW,11
362,Silver,Promising,Female,Software Engineer IV,Financial Services,High Net Worth,Yes,18,40-49,NSW,7
363,Diamond,Whales,Female,Project Manager,Retail,Mass Customer,Yes,7,30-39,NSW,12
364,Silver,Promising,Female,Database Administrator III,Financial Services,Affluent Customer,No,11,40-49,QLD,9
365,Diamond,Loyal,Female,VP Quality Control,Property,High Net Worth,No,15,40-49,QLD,5
366,Bronze,Attention,Female,Librarian,Entertainment,High Net Worth,No,19,70-79,NSW,10
367,Silver,Whales,Female,Programmer II,Manufacturing,Mass Customer,Yes,12,30-39,NSW,12
368,Diamond,Best,Female,Programmer II,Financial Services,High Net Worth,No,6,30-39,QLD,6
369,Silver,Whales,Male,Actuary,Financial Services,Mass Customer,Yes,9,30-39,VIC,10
370,Silver,Attention,Male,Actuary,Telecommunications,Affluent Customer,Yes,3,20-29,QLD,4
371,Diamond,Whales,Male,Systems Administrator III,Financial Services,Mass Customer,No,7,70-79,VIC,4
372,Silver,Loyal,Female,Graphic Designer,Property,Affluent Customer,Yes,4,30-39,VIC,8
373,Bronze,Dormant,Female,Structural Analysis Engineer,Health,High Net Worth,Yes,1,20-29,VIC,9
374,Diamond,Whales,Male,Senior Financial Analyst,Financial Services,Mass Customer,Yes,8,30-39,VIC,10
375,Bronze,Dormant,Male,Automation Specialist II,Manufacturing,Mass Customer,Yes,7,40-49,NSW,9
376,Bronze,Slipping,Female,Financial Advisor,Financial Services,Mass Customer,Yes,19,50-59,VIC,7
377,Diamond,Best,Male,Staff Scientist,Argiculture,Mass Customer,No,1,20-29,NSW,5
378,Silver,Attention,Female,Senior Developer,Retail,Mass Customer,No,17,50-59,NSW,9
379,Bronze,Dormant,Male,Senior Developer,Manufacturing,High Net Worth,Yes,4,40-49,VIC,7
380,Diamond,Loyal,Female,Structural Engineer,Property,Mass Customer,No,17,60-69,QLD,1
381,Diamond,Best,Female,Sales Associate,Property,Affluent Customer,No,1,20-29,NSW,12
382,Silver,Promising,Male,Research Nurse,Health,Mass Customer,Yes,7,30-39,NSW,5
383,Bronze,Slipping,Male,Nurse Practicioner,Health,Affluent Customer,No,14,40-49,QLD,8
384,Bronze,Attention,Female,Nurse Practicioner,Financial Services,Affluent Customer,No,17,40-49,VIC,7
385,Silver,Whales,Male,Project Manager,Health,High Net Worth,No,9,50-59,NSW,9
386,Silver,Potential,Female,Senior Quality Engineer,Argiculture,Mass Customer,No,5,30-39,NSW,8
387,Bronze,Attention,Male,Administrative Officer,Financial Services,Mass Customer,No,22,40-49,NSW,10
388,Bronze,Slipping,Female,Administrative Officer,Financial Services,Mass Customer,Yes,11,50-59,VIC,8
389,Bronze,Slipping,Female,Help Desk Operator,Entertainment,Affluent Customer,Yes,17,40-49,NSW,9
390,Bronze,Slipping,Male,Programmer Analyst II,Health,Affluent Customer,No,3,20-29,NSW,10
391,Bronze,Slipping,Male,Programmer Analyst II,Argiculture,Mass Customer,No,16,50-59,NSW,2
392,Silver,Whales,Male,Safety Technician I,Property,Mass Customer,No,13,40-49,VIC,8
393,Bronze,Dormant,Male,Associate Professor,Manufacturing,Mass Customer,Yes,9,60-69,NSW,10
394,Diamond,Loyal,Female,Legal Assistant,Health,High Net Worth,Yes,16,40-49,NSW,5
395,Diamond,Loyal,Male,Data Coordiator,Retail,High Net Worth,Yes,9,40-49,VIC,7
396,Silver,Whales,Female,Systems Administrator III,Telecommunications,High Net Worth,Yes,16,50-59,NSW,11
397,Silver,Potential,Female,Paralegal,Financial Services,Affluent Customer,Yes,5,40-49,QLD,7
398,Silver,Promising,Female,Paralegal,Retail,Affluent Customer,No,11,50-59,VIC,12
399,Silver,Whales,Male,Engineer III,Manufacturing,Affluent Customer,Yes,16,40-49,QLD,3
400,Bronze,Attention,Female,Financial Analyst,Financial Services,Mass Customer,No,5,60-69,VIC,11
401,Diamond,Loyal,Female,Assistant Professor,Retail,Mass Customer,No,15,30-39,NSW,5
402,Silver,Whales,Male,Desktop Support Technician,Retail,Affluent Customer,No,22,40-49,NSW,1
403,Silver,Whales,Female,Graphic Designer,Retail,Mass Customer,Yes,17,40-49,VIC,3
404,Diamond,Best,Male,Geologist I,Financial Services,Affluent Customer,Yes,4,20-29,NSW,4
405,Silver,Promising,Female,Geologist I,Manufacturing,High Net Worth,Yes,14,50-59,NSW,8
406,Bronze,Attention,Female,Financial Analyst,Financial Services,High Net Worth,No,12,30-39,NSW,1
407,Diamond,Best,Female,Structural Analysis Engineer,Financial Services,High Net Worth,Yes,15,40-49,NSW,8
408,Silver,Promising,Male,Senior Financial Analyst,Financial Services,Affluent Customer,No,11,30-39,VIC,10
409,Silver,Rookies,Female,Executive Secretary,Health,Mass Customer,Yes,13,40-49,NSW,9
410,Diamond,Loyal,Female,Structural Engineer,Health,Mass Customer,Yes,11,30-39,NSW,8
411,Bronze,Attention,Female,Director of Sales,Financial Services,High Net Worth,No,12,40-49,NSW,8
412,Bronze,Slipping,Female,Director of Sales,IT,High Net Worth,No,19,60-69,QLD,3
413,Silver,Whales,Male,VP Quality Control,IT,High Net Worth,Yes,19,60-69,NSW,9
414,Silver,Potential,Male,Social Worker,Health,High Net Worth,No,10,40-49,NSW,8
415,Bronze,Dormant,Female,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,18,60-69,NSW,9
416,Bronze,Slipping,Female,Software Consultant,Financial Services,Mass Customer,Yes,1,20-29,QLD,4
417,Silver,Whales,Female,Biostatistician IV,Argiculture,Mass Customer,No,15,50-59,VIC,8
418,Silver,Potential,Female,Biostatistician IV,Argiculture,Mass Customer,No,6,60-69,NSW,1
419,Diamond,Best,Female,VP Marketing,Manufacturing,Affluent Customer,No,17,40-49,QLD,8
420,Diamond,Loyal,Male,Help Desk Operator,Entertainment,High Net Worth,No,7,60-69,VIC,7
421,Silver,Whales,Female,Sales Representative,Retail,Mass Customer,Yes,2,20-29,NSW,3
422,Bronze,Slipping,Male,Sales Representative,Manufacturing,Affluent Customer,No,1,20-29,NSW,11
423,Bronze,Slipping,Male,Senior Quality Engineer,Manufacturing,Mass Customer,No,9,60-69,QLD,2
424,Silver,Whales,Male,Research Nurse,Health,High Net Worth,No,9,40-49,VIC,11
425,Diamond,Best,Female,Sales Representative,Retail,Mass Customer,Yes,20,70-79,NSW,3
426,Diamond,Loyal,Female,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,8,50-59,VIC,8
427,Bronze,Slipping,Male,Assistant Media Planner,Entertainment,Mass Customer,Yes,2,20-29,NSW,11
428,Silver,Loyal,Female,Structural Engineer,Health,High Net Worth,Yes,14,40-49,NSW,10
429,Diamond,Loyal,Female,Community Outreach Specialist,IT,High Net Worth,Yes,21,40-49,NSW,3
430,Silver,Whales,Female,Paralegal,Financial Services,High Net Worth,Yes,11,50-59,QLD,7
431,Bronze,Dormant,Male,Research Nurse,Health,Affluent Customer,Yes,18,60-69,QLD,7
432,Diamond,Best,Male,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10,30-39,NSW,10
433,Diamond,Loyal,Male,Statistician II,Property,Affluent Customer,No,15,60-69,VIC,2
434,Bronze,Dormant,Male,Statistician II,Financial Services,Mass Customer,Yes,19,20-29,NSW,10
435,Bronze,Slipping,Male,GIS Technical Architect,Telecommunications,Mass Customer,No,1,20-29,NSW,12
436,Bronze,Slipping,Male,Internal Auditor,IT,Mass Customer,No,18,60-69,NSW,10
437,Silver,Potential,Male,Systems Administrator III,Manufacturing,Affluent Customer,Yes,17,40-49,VIC,7
438,Diamond,Loyal,Male,Internal Auditor,Property,High Net Worth,Yes,13,30-39,VIC,4
439,Bronze,Attention,Female,GIS Technical Architect,Property,Affluent Customer,No,10,50-59,VIC,8
440,Diamond,Loyal,Female,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10,40-49,NSW,6
441,Bronze,Slipping,Female,Analyst Programmer,IT,Mass Customer,No,11,50-59,NSW,8
442,Diamond,Loyal,Male,Analyst Programmer,Financial Services,Mass Customer,No,1,20-29,QLD,6
443,Bronze,Attention,Female,Analyst Programmer,Argiculture,High Net Worth,Yes,10,50-59,QLD,7
444,Diamond,Loyal,Female,Staff Scientist,Manufacturing,Mass Customer,Yes,8,50-59,NSW,6
445,Diamond,Best,Male,Executive Secretary,Financial Services,Mass Customer,No,5,30-39,VIC,5
446,Diamond,Loyal,Female,Tax Accountant,IT,Affluent Customer,Yes,4,40-49,NSW,9
447,Silver,Promising,Female,Help Desk Technician,Argiculture,Mass Customer,Yes,1,20-29,NSW,10
448,Bronze,Slipping,Female,Software Engineer III,IT,High Net Worth,No,3,20-29,NSW,10
449,Bronze,Attention,Female,VP Product Management,Manufacturing,High Net Worth,Yes,6,40-49,NSW,7
450,Bronze,Slipping,Female,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,18,40-49,NSW,10
451,Silver,Potential,Female,Quality Control Specialist,IT,High Net Worth,No,18,40-49,VIC,10
452,Silver,Promising,Female,Account Coordinator,Property,Mass Customer,Yes,5,60-69,VIC,8
453,Silver,Loyal,Female,Assistant Professor,IT,High Net Worth,No,4,60-69,NSW,10
454,Diamond,Loyal,Female,Research Nurse,Health,Affluent Customer,Yes,6,60-69,QLD,10
455,Bronze,Slipping,Male,Civil Engineer,Manufacturing,Mass Customer,Yes,5,30-39,NSW,10
456,Bronze,Attention,Male,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17,40-49,NSW,7
457,Silver,Whales,Female,Recruiting Manager,Financial Services,High Net Worth,Yes,17,40-49,NSW,9
458,Bronze,Potential,Male,Account Representative IV,Manufacturing,Affluent Customer,Yes,18,50-59,VIC,8
459,Silver,Potential,Female,Civil Engineer,Manufacturing,Mass Customer,Yes,13,30-39,QLD,5
460,Bronze,Rookies,Female,Electrical Engineer,Manufacturing,Affluent Customer,Yes,16,30-39,VIC,2
461,Diamond,Best,Female,Social Worker,Health,Mass Customer,Yes,14,40-49,NSW,10
462,Bronze,Attention,Female,Social Worker,Manufacturing,Affluent Customer,Yes,5,60-69,NSW,6
463,Silver,Potential,Female,Senior Cost Accountant,Financial Services,Mass Customer,Yes,20,60-69,NSW,7
464,Silver,Promising,Female,Senior Cost Accountant,Financial Services,Mass Customer,Yes,10,60-69,VIC,11
465,Silver,Promising,Female,Developer III,Financial Services,Affluent Customer,Yes,14,40-49,NSW,5
466,Silver,Loyal,Male,Developer III,Manufacturing,Affluent Customer,Yes,2,30-39,NSW,9
467,Silver,Whales,Male,Human Resources Assistant I,Property,Affluent Customer,No,15,70-79,NSW,9
468,Silver,Whales,Female,Software Test Engineer I,Property,High Net Worth,Yes,8,50-59,VIC,9
469,Silver,Whales,Male,Actuary,Financial Services,High Net Worth,Yes,3,20-29,NSW,12
470,Silver,Promising,Male,Internal Auditor,Retail,Mass Customer,No,1,20-29,NSW,11
471,Silver,Whales,Female,GIS Technical Architect,Financial Services,Affluent Customer,No,14,60-69,VIC,8
472,Silver,Potential,Female,Internal Auditor,Financial Services,Mass Customer,Yes,8,30-39,NSW,9
473,Silver,Whales,Male,Junior Executive,Health,Mass Customer,Yes,20,40-49,VIC,9
474,Bronze,Dormant,Female,Geologist IV,Entertainment,Affluent Customer,No,18,40-49,NSW,9
475,Diamond,Loyal,Male,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,1,20-29,VIC,10
476,Bronze,Rookies,Male,Computer Systems Analyst IV,Manufacturing,Mass Customer,No,14,30-39,QLD,8
477,Silver,Potential,Female,Media Manager II,Financial Services,High Net Worth,Yes,13,60-69,NSW,9
478,Diamond,Loyal,Female,Chief Design Engineer,Financial Services,Affluent Customer,Yes,5,60-69,NSW,8
479,Silver,Attention,Female,Chief Design Engineer,IT,Mass Customer,Yes,4,30-39,NSW,4
480,Bronze,Rookies,Female,Registered Nurse,Health,Mass Customer,Yes,9,30-39,NSW,6
481,Bronze,Rookies,Female,Programmer IV,Argiculture,Mass Customer,No,8,30-39,NSW,9
482,Silver,Whales,Male,Programmer IV,Health,Mass Customer,No,20,60-69,NSW,9
483,Silver,Loyal,Male,Sales Representative,Retail,Affluent Customer,No,9,50-59,VIC,9
484,Bronze,Rookies,Male,Programmer IV,Manufacturing,Mass Customer,No,22,50-59,NSW,9
485,Silver,Promising,Female,Statistician III,Manufacturing,High Net Worth,No,20,40-49,NSW,3
486,Silver,Whales,Female,Technical Writer,Manufacturing,Affluent Customer,Yes,15,60-69,VIC,7
487,Bronze,Dormant,Female,Food Chemist,Health,Mass Customer,No,10,40-49,VIC,9
488,Bronze,Potential,Female,Help Desk Operator,Property,Mass Customer,Yes,10,40-49,VIC,2
489,Bronze,Slipping,Female,Senior Editor,Retail,Mass Customer,Yes,4,50-59,VIC,4
490,Diamond,Loyal,Female,Environmental Tech,Argiculture,Mass Customer,No,6,30-39,VIC,11
491,Silver,Loyal,Male,Speech Pathologist,Property,Affluent Customer,Yes,19,40-49,VIC,10
492,Bronze,Slipping,Male,Environmental Tech,Financial Services,Mass Customer,No,21,40-49,VIC,9
493,Bronze,Dormant,Female,Electrical Engineer,Manufacturing,Mass Customer,Yes,5,60-69,QLD,10
494,Bronze,Dormant,Male,Design Engineer,Manufacturing,Mass Customer,No,9,40-49,NSW,10
495,Silver,Whales,Male,VP Accounting,Financial Services,Mass Customer,Yes,6,60-69,VIC,9
496,Bronze,Slipping,Female,Engineer II,Financial Services,Affluent Customer,Yes,11,40-49,NSW,9
497,Bronze,Slipping,Female,Engineer II,Property,Mass Customer,Yes,11,50-59,VIC,9
498,Diamond,Best,Female,VP Sales,Manufacturing,High Net Worth,Yes,10,40-49,NSW,3
499,Diamond,Loyal,Male,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,19,60-69,VIC,7
500,Diamond,Best,Male,Recruiting Manager,Retail,Affluent Customer,Yes,10,30-39,VIC,7
501,Bronze,Dormant,Female,Environmental Specialist,Retail,High Net Worth,No,19,40-49,VIC,8
502,Bronze,Attention,Female,Teacher,Manufacturing,Mass Customer,No,18,50-59,QLD,3
503,Bronze,Dormant,Male,Dental Hygienist,Health,Affluent Customer,Yes,10,30-39,NSW,10
504,Silver,Attention,Male,Environmental Tech,Manufacturing,High Net Worth,Yes,7,20-29,VIC,7
505,Silver,Promising,Female,Environmental Tech,Manufacturing,High Net Worth,Yes,10,50-59,NSW,9
506,Diamond,Loyal,Female,Health Coach II,Retail,Mass Customer,No,21,30-39,VIC,10
507,Diamond,Loyal,Female,Health Coach II,Health,Mass Customer,No,7,50-59,NSW,8
