transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
294,79,1079,2017-08-25,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
295,11,1643,2017-01-20,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
296,91,1524,2017-03-14,1,Solex,Standard,medium,medium,100.35,75.26,2003-09-12
297,18,3205,2017-04-14,1,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
298,17,2860,2017-11-20,1,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
299,13,772,2017-05-24,0,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
300,4,323,2017-03-25,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-08-19
301,78,2530,2017-03-24,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,1997-01-27
302,42,2426,2017-03-17,1,OHM Cycles,Road,medium,small,1810.0,1610.9,1999-12-06
303,48,1883,2017-11-18,0,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
304,12,2745,2017-04-07,0,WeareA2B,Standard,medium,medium,1231.15,161.6,2016-07-11
305,77,2819,2017-01-04,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
306,25,792,2017-12-13,0,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-20
307,35,923,2017-04-20,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
308,7,3353,2017-07-21,0,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
309,68,3394,2017-11-27,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
310,75,3213,2017-10-21,0,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-27
311,77,3260,2017-03-07,0,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
312,1,1015,2017-12-04,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
313,81,2266,2017-01-25,0,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06
314,6,58,2017-08-20,1,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-06
315,40,3118,2017-12-18,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
316,62,1414,2017-08-01,0,Solex,Standard,medium,medium,478.16,298.72,2015-04-13
317,90,2202,2017-06-19,1,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-28
318,32,2144,2017-05-31,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,1992-10-13
319,65,1033,2017-10-09,1,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-09-02
320,15,2157,2017-06-20,1,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
321,36,1097,2017-01-23,0,Solex,Standard,low,medium,945.04,507.58,2008-03-21
322,12,2757,2017-04-19,0,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
323,67,87,2017-11-08,1,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
324,87,2049,2017-10-11,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
325,62,952,2017-11-14,1,Solex,Standard,medium,medium,478.16,298.72,1992-10-04
326,55,1745,2017-01-20,0,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-25
327,1,40,2017-05-09,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
328,98,372,2017-10-17,1,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-08
329,79,1627,2017-08-11,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
330,1,444,2017-11-15,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-17
331,61,217,2017-05-23,0,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
332,71,1656,2017-08-02,1,Solex,Standard,high,large,1842.92,1105.75,2006-05-24
333,58,485,2017-12-16,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
334,86,2252,2017-02-21,0,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-22
335,95,3103,2017-11-01,0,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-12
336,55,506,2017-10-05,1,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-23
337,82,1615,2017-10-30,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,2013-09-18
338,32,1881,2017-01-02,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-20
339,65,2903,2017-12-04,1,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-09-02
340,49,1274,2017-12-16,0,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
341,1,1443,2017-08-27,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-11
342,24,2091,2017-03-14,0,Solex,Road,medium,large,1777.8,820.78,2011-05-09
343,61,1478,2017-03-11,1,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
344,7,1493,2017-07-09,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
345,84,1614,2017-03-21,0,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
346,48,476,2017-07-19,0,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
347,16,1777,2017-04-12,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11
348,40,940,2017-08-11,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
349,100,2930,2017-10-20,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
350,27,2354,2017-10-26,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25
351,59,1582,2017-06-15,0,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
352,34,416,2017-06-19,0,Norco Bicycles,Road,high,large,774.53,464.72,1995-12-21
353,18,1013,2017-04-20,1,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
354,83,533,2017-11-14,0,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
355,82,968,2017-03-22,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,1993-05-28
356,88,727,2017-07-09,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
357,77,1160,2017-04-13,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
358,6,3425,2017-12-06,1,OHM Cycles,Standard,high,medium,227.88,136.73,1991-11-09
359,10,1614,2017-11-10,1,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
360,69,2140,2017-04-26,1,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
361,15,2589,2017-01-31,0,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
362,7,2920,2017-09-22,1,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-05
363,73,62,2017-08-14,1,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
364,32,1112,2017-09-13,0,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
365,39,1995,2017-05-03,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-13
366,28,1965,2017-08-22,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-24
368,25,366,2017-01-24,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
369,32,2682,2017-07-29,0,Giant Bicycles,Standard,high,medium,1179.0,707.4,2013-06-11
370,78,2993,2017-08-03,1,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27
371,44,1887,2017-08-28,0,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
372,56,1692,2017-08-16,1,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-20
373,1,1927,2017-06-24,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-17
374,15,2567,2017-03-07,0,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
375,17,3276,2017-07-05,1,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
376,0,1808,2017-02-09,0,Solex,Standard,medium,medium,478.16,298.72,2012-12-04
377,7,2368,2017-10-17,0,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
378,53,470,2017-10-27,0,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
379,20,3270,2017-03-03,0,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2016-02-06
380,3,1683,2017-08-20,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17
381,14,880,2017-09-18,1,Solex,Standard,high,large,1842.92,1105.75,1995-10-26
382,83,309,2017-12-02,1,Solex,Touring,medium,large,2083.94,675.03,2015-08-04
383,39,1698,2017-11-28,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-11
384,67,1434,2017-08-28,0,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
385,40,2712,2017-05-14,0,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-25
386,13,892,2017-10-01,0,Solex,Standard,medium,medium,1163.89,589.27,2005-12-09
387,100,832,2017-10-15,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
388,35,1033,2017-05-03,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,2010-06-09
389,17,2834,2017-02-15,1,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
390,79,3015,2017-01-04,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-06
391,86,3484,2017-10-12,0,Norco Bicycles,Road,high,large,774.53,464.72,1997-10-06
392,9,2775,2017-03-19,0,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-05
393,58,1208,2017-08-30,1,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20
394,58,2109,2017-06-29,0,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-10-06
395,43,3195,2017-10-12,1,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06
396,88,3366,2017-06-27,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-05
397,15,2492,2017-02-27,0,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-14
398,6,389,2017-03-12,1,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-07
399,83,1306,2017-12-18,1,Solex,Touring,medium,large,2083.94,675.03,2004-08-09
400,0,552,2017-07-24,1,Solex,Standard,medium,medium,71.49,53.62,2003-02-09
401,82,3009,2017-05-05,0,Giant Bicycles,Road,medium,medium,1538.99,829.65,1991-08-07
402,88,2925,2017-06-14,0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1993-04-22
403,14,140,2017-02-17,0,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-07
404,67,209,2017-09-14,1,Norco Bicycles,Road,medium,medium,544.05,376.84,2007-08-06
405,76,225,2017-06-19,0,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
406,0,1595,2017-04-17,0,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
408,18,769,2017-12-11,0,Solex,Standard,medium,medium,575.27,431.45,2004-12-20
409,23,1282,2017-05-08,0,Norco Bicycles,Mountain,low,small,688.63,612.88,2011-05-09
410,82,2377,2017-03-07,0,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-01-12
411,62,3355,2017-12-30,0,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
412,20,2350,2017-05-11,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-05-28
413,60,720,2017-09-09,0,Giant Bicycles,Standard,high,small,1977.36,1759.85,2014-07-30
414,65,3249,2017-02-02,1,WeareA2B,Standard,medium,medium,1807.45,778.69,1993-05-28
415,76,2939,2017-10-01,1,WeareA2B,Standard,low,medium,642.31,513.85,1991-07-12
416,17,1035,2017-11-03,1,Solex,Standard,high,medium,1024.66,614.8,2016-02-06
417,73,492,2017-10-02,0,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
418,39,3100,2017-12-10,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
419,34,1586,2017-04-19,0,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
420,97,31,2017-05-25,1,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-05
421,9,887,2017-04-28,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-07
422,11,3356,2017-08-26,0,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-11-11
423,82,2498,2017-09-15,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06
424,96,3415,2017-03-03,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-18
425,28,2828,2017-09-06,0,Solex,Road,medium,small,1703.52,1516.13,2014-03-05
426,39,3117,2017-04-24,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-09
427,70,2850,2017-11-19,0,Trek Bicycles,Standard,high,medium,495.72,297.43,2014-10-12
428,62,2779,2017-11-30,1,Solex,Standard,medium,medium,478.16,298.72,1998-12-19
429,84,683,2017-12-15,0,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
430,21,2342,2017-10-26,0,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
431,7,3388,2017-02-12,0,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
432,79,1968,2017-06-19,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
433,39,2923,2017-12-17,1,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-13
434,67,15,2017-03-10,0,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
435,4,2659,2017-07-22,1,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
436,96,3417,2017-09-26,1,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
437,13,1862,2017-08-27,1,Solex,Standard,medium,medium,1577.53,826.51,2008-03-21
438,76,1670,2017-04-17,0,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-12
439,33,2126,2017-12-05,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-20
440,54,2702,2017-10-20,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-10-20
441,93,125,2017-02-25,1,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05
442,63,750,2017-04-24,1,Solex,Standard,medium,medium,1483.2,99.59,2005-10-24
443,52,359,2017-01-25,0,OHM Cycles,Road,medium,medium,1280.28,829.51,2015-10-20
444,33,2820,2017-09-10,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1997-05-12
445,65,850,2017-11-25,1,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23
446,50,3072,2017-05-23,0,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-14
447,0,820,2017-06-23,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
448,4,919,2017-09-28,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-30
449,26,1250,2017-03-31,0,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
450,5,1655,2017-05-01,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2007-08-06
451,29,1194,2017-12-02,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
452,80,234,2017-03-20,0,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
453,9,724,2017-11-22,0,OHM Cycles,Road,medium,medium,742.54,667.4,1993-06-25
454,9,1976,2017-05-03,0,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09
455,24,193,2017-08-16,1,Solex,Road,medium,large,1777.8,820.78,2016-12-08
456,84,1588,2017-01-30,1,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-13
457,100,290,2017-10-10,0,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
458,7,167,2017-03-25,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2010-06-09
459,51,2821,2017-04-29,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
460,21,1201,2017-08-07,0,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
461,46,893,2017-07-09,0,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
462,62,2794,2017-09-05,1,Solex,Standard,medium,medium,478.16,298.72,2012-05-20
463,96,3166,2017-07-14,1,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
464,81,1422,2017-10-13,0,Norco Bicycles,Standard,medium,small,586.45,521.94,2004-08-09
465,31,3476,2017-04-17,0,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12
466,13,505,2017-06-24,1,Solex,Standard,medium,medium,1577.53,826.51,1997-05-12
467,59,1132,2017-10-15,0,Solex,Standard,medium,large,1061.56,733.58,1993-06-25
468,53,2363,2017-11-02,1,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-22
469,12,1816,2017-10-11,0,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
470,18,73,2017-04-30,0,Solex,Standard,medium,medium,575.27,431.45,1993-07-17
471,18,647,2017-01-21,1,Solex,Standard,medium,medium,575.27,431.45,1999-07-28
472,2,1304,2017-02-09,1,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
473,25,344,2017-11-11,0,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-07-22
474,18,1001,2017-10-07,1,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
475,16,2724,2017-08-10,0,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11
476,21,1787,2017-08-19,1,WeareA2B,Touring,medium,medium,1466.68,363.25,2003-08-07
477,73,367,2017-02-12,1,Solex,Standard,medium,medium,1945.43,333.18,2006-05-24
478,98,524,2017-01-18,1,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-18
479,69,479,2017-09-08,1,Giant Bicycles,Road,medium,medium,792.9,594.68,2015-04-13
480,52,1782,2017-04-17,1,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-27
481,16,361,2017-03-15,1,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-11
482,17,1135,2017-04-22,0,Solex,Standard,high,medium,1024.66,614.8,1996-04-07
483,59,1591,2017-02-15,1,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
484,3,941,2017-05-04,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-07-23
485,87,804,2017-03-17,0,OHM Cycles,Standard,medium,medium,1636.9,44.71,2002-09-02
486,25,2729,2017-07-24,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,2004-12-20
487,27,223,2017-02-15,1,Trek Bicycles,Standard,medium,medium,499.53,388.72,1994-07-14
488,10,1571,2017-09-09,1,WeareA2B,Touring,medium,medium,1466.68,363.25,1994-09-11
489,82,2747,2017-01-25,0,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-12
490,11,506,2017-04-12,1,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
491,32,2676,2017-12-10,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,1994-07-14
492,90,547,2017-01-11,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12
493,44,2623,2017-12-03,1,WeareA2B,Standard,medium,medium,1769.64,108.76,2006-02-04
494,92,1509,2017-11-16,1,WeareA2B,Touring,medium,large,1890.39,260.14,2015-06-19
495,21,479,2017-08-09,1,Solex,Standard,medium,large,1071.23,380.74,1991-08-07
496,0,661,2017-11-08,0,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12
497,62,1854,2017-12-30,1,Solex,Standard,high,medium,1024.66,614.8,1993-10-04
498,72,125,2017-05-29,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
499,22,1037,2017-07-19,0,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
500,79,1446,2017-02-02,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
501,28,2810,2017-07-25,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1995-12-21
502,77,500,2017-06-13,1,Norco Bicycles,Road,medium,large,1240.31,795.1,2013-06-11
503,87,2468,2017-08-07,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
504,5,1785,2017-03-10,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
505,66,2560,2017-07-09,0,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
506,66,1853,2017-12-04,0,Giant Bicycles,Road,low,small,590.26,525.33,1995-10-26
507,71,3468,2017-09-02,1,Solex,Standard,high,large,1842.92,1105.75,1995-10-26
508,91,3389,2017-03-24,0,Solex,Standard,medium,medium,100.35,75.26,1999-07-28
509,17,3015,2017-07-28,0,Solex,Standard,high,medium,1024.66,614.8,2010-11-07
510,85,3073,2017-04-23,1,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04
511,24,683,2017-07-04,1,Solex,Road,medium,large,1777.8,820.78,1991-11-12
512,62,1020,2017-10-02,1,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
513,0,1052,2017-11-29,0,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
514,57,1679,2017-01-02,1,WeareA2B,Touring,medium,large,1890.39,260.14,2012-05-20
515,53,3330,2017-11-18,0,OHM Cycles,Standard,medium,medium,795.34,101.58,2011-08-26
516,43,1591,2017-05-03,0,Solex,Standard,medium,medium,1151.96,649.49,2011-05-11
517,77,311,2017-01-01,1,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
518,84,1996,2017-11-25,0,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
519,77,997,2017-10-19,1,Norco Bicycles,Road,medium,large,1240.31,795.1,2015-08-12
520,88,1276,2017-09-21,0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
521,92,693,2017-02-18,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2004-01-18
522,7,3013,2017-01-26,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-13
523,84,2234,2017-01-07,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
524,99,1171,2017-02-10,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-08
525,37,1849,2017-04-27,0,OHM Cycles,Standard,low,medium,1793.43,248.82,2011-03-18
526,20,827,2017-04-02,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07
527,14,1499,2017-08-27,1,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1993-07-17
528,42,2233,2017-05-04,1,OHM Cycles,Road,medium,small,1810.0,1610.9,2011-05-11
529,6,103,2017-06-03,1,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-07
530,62,1202,2017-03-31,1,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
531,22,1494,2017-06-10,1,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
532,77,1559,2017-10-15,1,WeareA2B,Standard,medium,medium,1769.64,108.76,2007-12-13
533,57,3381,2017-02-09,0,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23
534,14,1517,2017-04-08,0,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-07
535,30,776,2017-10-28,1,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12
536,36,1018,2017-12-03,1,Solex,Standard,low,medium,945.04,507.58,2008-03-21
537,4,3280,2017-08-18,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,1999-07-22
538,74,1042,2017-03-23,0,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-11
539,38,1312,2017-09-04,1,Solex,Standard,medium,medium,1577.53,826.51,2011-03-18
540,40,682,2017-09-02,1,OHM Cycles,Standard,high,medium,1458.17,874.9,1993-04-14
541,80,1499,2017-04-13,1,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-27
542,96,1555,2017-07-08,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
543,45,246,2017-12-03,0,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
544,0,2734,2017-05-19,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12
545,45,2336,2017-05-19,0,Solex,Standard,medium,medium,441.49,84.99,1993-04-14
546,73,2391,2017-08-21,1,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
547,94,2139,2017-06-26,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
548,89,867,2017-03-06,1,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
549,1,543,2017-01-25,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
550,77,2839,2017-09-05,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-12
551,0,3382,2017-10-15,1,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
552,21,333,2017-11-30,1,Solex,Standard,medium,large,1071.23,380.74,1993-10-04
553,96,2826,2017-10-22,0,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
554,12,1707,2017-01-31,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27
